date,text,Pump,Exchange,Coin,Notes,photo
2021-07-11T15:55:01,"['4 hours and 5 minutes left until our big pump! We have put into place a lot of measures in order to spread the word after our Pump Signal. In order to maximize profits for everyone, this time we will ask all our members to do their part and help get our coin trending on twitter after the signal by using hashtags of the coin name. With the power of hundreds of thousands of member tweeting about it, we will be able to get it trending and make the pump last as long as possible with many more outsiders coming in!\n\nWe will be using these hashtags  : \nPump #(Our coin name here) ', {'type': 'hashtag', 'text': '#bitcoin'}, ' ', {'type': 'hashtag', 'text': '#wallstreetbets'}, ' ', {'type': 'hashtag', 'text': '#binance'}]",,,,,
2021-07-11T18:00:03,2 hours remaining until the big pump on Binance!,,,,,
2021-07-11T19:00:01,1 hour left until our big pump on Binance! Be prepared.,,,,,
2021-07-11T19:29:36,30 minutes left!,,,,,
2021-07-11T19:45:09,15 minutes left!,,,,,
2021-07-11T19:54:47,"5 minutes left, the next message will be the coin to buy.",,,,,
2021-07-11T20:00:02,"['The coin we have picked to pump today is :  ', {'type': 'hashtag', 'text': '#POA'}, '\n\nPOA is looking perfect for a pump right now']",1.0,binance,poa/btc,,
2021-07-11T21:02:23,"Pump result: The volume was amazing once again with a great 2nd wave that lasted a good amount of time however the pump did not go as we had initially planned. We did manage to almost get our coin trending on twitter as we can see thousands of posts about it which is great and confirms that there is a big commitment from our members. We will attempt to make that effect much bigger on the next one and coordinate it much better. Before the signal there was a lot of activity on our coin and our team had to decide between postponing the pump or doing the pump. We decided to still do the pump which was unfortunately not the right decision. In order to make sure this never happens again we can **Guarantee** that we will be taking the following measures on the next pump. 

- The coin will be given at the absolute bottom in order to guarantee bigger profits for our members.
- Our team will support the price after all our members have bought by injecting a massive amount of BTC, this will guarantee that all our members can start with a good profit regardless of where they bought. 
- Last but not least, we will make sure that our targets will be met in order to guarantee a great pump for everyone. 

We will announce the next official pump date soon, stay tuned!",,,,,
2021-07-12T15:05:28,"🛎Pump announcement!🛎

Hello everyone, the next official pump will be scheduled for :

Date : Sunday July 25
Time : 17:00 pm GMT
Exchange : Binance 
Advantage : Free for all 

With our volumes averaging 40 to 80 million $ per pump and peaks reaching up to 450% we are ready to announce our next big pump. After the previous pump and hours of discussion with our team, we have decided to schedule our next pump in 13 days to make sure that we are fully prepared. On july 25 we will be pumping again with a 500% + target. We will also try reaching more than 100 million $ volume in the first few minutes. We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for. With all the new measures that we are implementing, we can almost guarantee that this upcoming pump will be massive. We will be coordinating the pump with all our members as well to get the coin trending during the whole day of the pump. 

We are expecting hundreds of thousands of people all across the world to attend this pump and with good coordination possibly more than a million people across all social medias will be watching. This time, you can be sure that the signal will be given at the absolute bottom with everyone having a fair chance to make up to 500% profit or more. A massive amount of BTC will be injected into the pump by our team after our members bought in order to give the pump a boost and maximize profits for all our members. With the collaboration of the biggest whales on Binance, big investors, biggest crypto channels in the world and a experienced team of traders we can confidently say with 100% certainty that this will be one of the biggest pump we have seen lately on Binance. If you've missed PPT, NXS AND SKY which was 3 of our biggest and most profitable pumps you will have the chance to make up for it on this one. We will be giving out more information about our upcoming pump in the upcoming days, stay tuned!",,,,,
2021-07-18T14:20:10,"7 days remaining until our big pump on Binance! We can say with 100% certainty that we will be able to do a massive pump like we did on PPT, NXS and SKY. Our official target for this pump will be 500%. In a few days, we will give our members more information on how to be ready for it in order to maximize your profits.",,,,,
2021-07-21T15:36:37,4 days remaining until our big pump on Binance!,,,,,
2021-07-23T17:15:02,2 days remaining until our big pump on Binance! The biggest pump that has ever been done on Binance will happen this Sunday with possibly more than a million traders worldwide watching it happen in realtime. We will give more instructions a few hours before the pump in order for all our members to be prepared and make the most profit possible. This pump will have a big amount of support from the team and we can confirm with absolute certainty that this will be the biggest profit maker pump of all time. Be prepared.,,,,,
2021-07-24T20:01:25,"The day has arrived. 24 hours remaining until our biggest pump signal of all time! Everything looks perfect to reach our 500% target this time possibly even higher if we can manage to do 70 million $ volume again. You can expect to make massive profits in this pump, make sure to be prepared and ready!",,,,,
2021-07-25T14:00:28,"6 hours left until the biggest pump signal of all time! Everything is looking perfect for a massive pump with the market being good. We can **Guarantee** a good pump this time as our team will support it in a massive way by injecting volume after our members bought. In 2 hours we will post a few directives in order to coordinate our coin to trend on twitter.

- Our target will be 500%+ profit on Binance! We will be using the Binance exchange to pump.
- We will be using the BTC pairing to pump, make sure you have BTC in your account to buy the coin.
- Hundreds of thousands of traders will be buying at once, make sure you buy early before outsiders do.
- If you plan to use your whole balance, you can buy using 75% of your balance initially at market price, use the remaining of your balance to place buy orders!
- When you buy the coin and it's time to sell, never sell on the buy supports! Instead sell slowly in parts as the price goes up. 
- Our pump will have many waves as our whales will actively be buying with our members to support the price, there will be a lot of possibilities to make profits many times during the pump!
- After buying, we highly suggest to place buy orders below the market price as the price moves up.
- Millions of traders worldwide will be watching and buying, we have put into place a few measures to spread the word out after our signal all over social media, we will attempt to make our pump last as long as possible.

This will be one of the biggest pump we have ever done, be ready!",,,,,
2021-07-25T16:00:22,"['4 hours  left until our big pump! Everything is still looking good still with our coin being bottomed which means all members will be able to buy early. We have put into place a lot of measures in order to spread the word after our Pump Signal. In order to maximize profits for everyone, this time we will ask all our members to do their part and help get our coin trending on twitter after the signal by using hashtags of the coin name. With the power of hundreds of thousands of member tweeting about it, we will be able to get it trending and make the pump last as long as possible with many more outsiders coming in! Last time we were able to get a few thousands retweet which means a big commitment from our community, this time we want the effect to be bigger by asking ALL of our members to post on twitter after our signal.\n\nWe will be using these hashtags  : \nPump #(Our coin name here) ', {'type': 'hashtag', 'text': '#bitcoin'}, ' ', {'type': 'hashtag', 'text': '#wallstreetbets'}, ' ', {'type': 'hashtag', 'text': '#binance'}]",,,,,
2021-07-25T18:01:03,2 hours remaining until the big pump on Binance!,,,,,
2021-07-25T19:00:01,"1 hour left. The biggest pump that ever happened on Binance will happen in only 60 minutes. Our official target will be 500% profit and beyond, be ready!",,,,,
2021-07-25T19:29:56,30 minutes left!,,,,,
2021-07-25T19:45:08,15 minutes left.,,,,,
2021-07-25T19:55:00,"5 minutes left, the next post will be the coin to buy!",,,,,
2021-07-25T20:00:01,"['The coin we have picked to pump today is :  ', {'type': 'hashtag', 'text': '#DREP'}, '\n\nDREP is looking perfect for a pump right now the target is 500%']",1.0,binance,drep/btc,,
2021-07-25T20:01:04,Keep buying we are going much higher!,,,,,
2021-07-25T20:02:14,The pump just started!,,,,,
2021-07-25T20:03:48,Lets break 3000!,,,,,
2021-07-25T21:05:33,,,,,,photos/photo_12@25-07-2021_21-05-33.jpg
2021-07-25T21:05:43,,,,,,photos/photo_13@25-07-2021_21-05-43.jpg
2021-07-25T21:05:53,"Pump result : Amazing pump with 5 straight green candles for 5 minutes straight! The uptrend was great and we would have needed a lot more volume to break through our high targets. If everyone held for only 1 more minute we could have been able to go past 3000 sats and went straight to 4000 + but overall it was still very good as the pump held high for a good amount of time and the overall result was still good. After this successful pump and much more volume coming in in our upcoming pump, we can expect the same big result but with a higher percentage gain for all our members. We are receiving thousands of messages of appreciation and we are glad to know that a lot of people made profit in this pump. The next one will be much bigger, stay tuned!",,,,,
2021-08-01T16:44:04,"🛎Pump announcement!🛎

Hello everyone, the next official pump will be scheduled for :

Date : Sunday August 8
Time : 17:00 pm GMT
Exchange : Binance 
Advantage : Free for all 

The bull market is officially back which means it's time for big pumps once again. With our volumes averaging 40 to 80 million $ per pump and peaks reaching up to 450% we are ready to announce our next big pump. After the previous pump and hours of discussion with our team, we have decided to schedule our next pump in 7 days to make sure that we are fully prepared. This upcoming Sunday on August 8 we will be pumping once again. Our main goal for this pump will be to make sure that every single member in our group makes a massive profit. We will also try reaching more than 100 million $ volume in the first few minutes with a very high % gain. We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance, we will take every opportunity we can get. We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for. With all the new measures that we are implementing, we can almost guarantee that this upcoming pump will be massive. 

We have 7 days to prepare for this pump, we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain. We are expecting hundreds of thousands of  people all across the world to attend this pump and possibly more than a million people across all social medias will be watching.  We will be giving out more information about our upcoming pump in the upcoming days, stay tuned!",,,,,
2021-08-04T18:06:01,4 days remaining until the big pump on Binance!,,,,,
2021-08-06T14:47:20,"2 days remaining until our biggest pump signal of all time, be prepared.",,,,,
2021-08-07T20:00:00,"The big day has arrived. 24 hours remaining until the biggest and most spectacular pump signal of all time! The target this time will be anywhere between 350% to 400% gains possibly even more if our volume can surpass the 70 million $ volume we did in the past. With the bull market being back and volumes being high, the odds of reaching 400% profit will be very high this time. We will do everything in our power to make sure we reach this target, this is officially THE pump you will want to be part of and not miss, be prepared.",,,,,
2021-08-08T13:14:14,"6 hours and 45 minutes left until the biggest pump signal of all time! Everything is looking perfect for a massive pump.

- Our target will be 400%+ profit on Binance! We will be using the Binance exchange to pump.
- We will be using the BTC pairing to pump, make sure you have BTC in your account to buy the coin.
- Hundreds of thousands of traders will be buying at once, make sure you buy early before outsiders do.
- If you plan to use your whole balance, you can buy using 75% of your balance initially at market price, use the remaining of your balance to place buy orders!
- When you buy the coin and it's time to sell, never sell on the buy supports! Instead sell slowly in parts as the price goes up. 
- Our pump will have many waves as our whales will actively be buying with our members to support the price, there will be a lot of possibilities to make profits many times during the pump!
- After buying, we highly suggest to place buy orders below the market price as the price moves up.
- Millions of traders worldwide will be watching and buying, we have put into place a few measures to spread the word out after our signal all over social media, we will attempt to make our pump last as long as possible.

This will be one of the biggest pump we have ever done and possibly our best pump to date, be ready!",,,,,
2021-08-08T15:00:14,5 hours left until the big pump on Binance!,,,,,
2021-08-08T17:00:11,3 hours left!,,,,,
2021-08-08T18:01:46,2 hours left!,,,,,
2021-08-08T19:00:09,"1 hour left. The biggest pump that ever happened on Binance will happen in only 60 minutes. Our official target will be 400% profit +, be ready!",,,,,
2021-08-08T19:30:00,"30 minutes remaining until the big pump on Binance, get ready.",,,,,
2021-08-08T19:44:59,15 minutes left.,,,,,
2021-08-08T19:55:28,"5 minutes left, be ready! The next message will be the coin to buy.",,,,,
2021-08-08T20:00:07,"['<', {'type': 'mention', 'text': '@837746830183628811'}, '>ryone']",,,,,
2021-08-08T20:00:08,,1.0,binance,ez/btc,,photos/photo_14@08-08-2021_20-00-08.jpg
2021-08-08T20:00:10,"['The coin we have picked to pump today is :  ', {'type': 'hashtag', 'text': '#EZ'}, '\n\nEZ is looking perfect for a massive pump right now!']",,,,,
2021-08-08T20:04:05,"['<', {'type': 'mention', 'text': '@837746830183628811'}, '>ryone\nLooking great, 2nd wave starting now!']",,,,,
2021-08-08T20:05:16,We are going higher now be ready,,,,,
2021-08-08T20:20:27,,,,,,photos/photo_15@08-08-2021_20-20-27.jpg
2021-08-08T20:43:55,"Pump result : Possibly the biggest and most profitable pump we have seen on Binance recently! A slow and gradual peak of almost 300% with great volume once again which means all members had a chance to make up to 300% profit within the first 2 minutes! The amount of appreciation and feedback we are recieving from members is absolutely massive right now and our team is happy to know that most members managed to make a big amount of profit! After the previous pump we clearly mentioned that we will be guaranteeing a bigger pump today and we did. For the next pump, we can once again say that it will be even bigger than today. The alt season for pumps has just started. This is only the beggining of what we are about to achieve in our upcoming pumps, expect much bigger results. Stay tuned for our next announcement!",,,,,
2021-08-09T17:03:41,Here is the video everyone has been waiting for. The replay of the first minute of our amazing pump yesterday! We will be announcing the next pump date shortly.,,,,,
2021-08-09T17:03:49,,,,,,photos/photo_16@09-08-2021_17-03-49.jpg
2021-08-09T17:55:59,"🛎Pump announcement!🛎

Hello everyone, the next official pump will be scheduled for :

Date : Sunday August 22
Time : 17:00 pm GMT
Exchange : Binance 
Advantage : Free for all 

The bull market is officially back which means it's time for big pumps once again. With our volumes averaging 40 to 80 million $ per pump and peaks reaching up to 450% we are ready to announce our next big pump. After the previous pump and hours of discussion with our team, we have decided to schedule our next pump in 13 days to make sure that we are fully prepared. On August 22 we will be pumping once again. Our main goal for this pump will be to make sure that every single member in our group makes a massive profit once again. We will also try reaching more than 100 million $ volume in the first few minutes with a very high % gain. We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance, we will take every opportunity we can get. We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for. With all the new measures that we are implementing, we can almost guarantee that this upcoming pump will be massive. 

We have 13 days to prepare for this pump, we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain. We are expecting hundreds of thousands of  people all across the world to attend this pump and possibly more than a million people across all social medias will be watching.  We will be giving out more information about our upcoming pump in the upcoming days, stay tuned!",,,,,
2021-08-15T14:35:06,7 days left until the big Sunday pump on Binance.,,,,,
2021-08-18T18:01:34,4 days remaining until the big pump on Binance!,,,,,
2021-08-20T15:50:54,2 days left until the big Sunday pump on Binance! Be prepared.,,,,,
2021-08-21T20:00:01,"The big day has arrived. 24 hours remaining until the biggest and most spectacular pump signal of all time! The target this time will be anywhere between 350% to 400% gains possibly even more if our volume can surpass the 70 million $ volume we did in the past. This pump will be as big or even bigger than our previous one. With the bull market being back and volumes being high, the odds of reaching 400% profit will be very high once again. We will do everything in our power to make sure we reach this target, if you have missed our previous pump, this is also the one you will not want to miss.  A massive pump is about to begin in only 24 hours, be prepared.",,,,,
2021-08-22T14:00:04,"6 hours left until the biggest pump signal of all time! Everything is looking perfect for a massive pump today.

- Our target will be 400%+ profit on Binance! We will be using the Binance exchange to pump.
- We will be using the BTC pairing to pump, make sure you have BTC in your account to buy the coin.
- Hundreds of thousands of traders will be buying at once, make sure you buy early before outsiders do.
- If you plan to use your whole balance, you can buy using 75% of your balance initially at market price, use the remaining of your balance to place buy orders!
- When you buy the coin and it's time to sell, never sell on the buy supports! Instead sell slowly in parts as the price goes up. 
- Our pump will have many waves as our whales will actively be buying with our members to support the price, there will be a lot of possibilities to make profits many times during the pump!
- After buying, we highly suggest to place buy orders below the market price as the price moves up.
- Millions of traders worldwide will be watching and buying, we have put into place a few measures to spread the word out after our signal all over social media, we will attempt to make our pump last as long as possible.

This will be one of the biggest pump we have ever done and possibly our best pump to date, be ready!",,,,,
2021-08-22T16:00:28,4 hours left until the big pump on Binance!,,,,,
2021-08-22T17:00:42,3 hours remaining!,,,,,
2021-08-22T18:00:32,2 hours remaining until the big pump on Binance!,,,,,
2021-08-22T19:00:36,1 hour left!,,,,,
2021-08-22T19:31:14,30 minutes remaining until the big pump on Binance! We will be using the BTC pairing to pump meaning you will need to use BTC to buy the coin!,,,,,
2021-08-22T19:45:14,15 minutes left!,,,,,
2021-08-22T19:55:27,"5 minutes left, the next message will be the coin to buy.",,,,,
2021-08-22T20:00:09,,1.0,binance,nas/btc,,
2021-08-22T20:00:11,"['The coin we have picked to pump today is :  ', {'type': 'hashtag', 'text': '#NAS'}, '\n\nNAS is looking perfect for a massive pump right now!']",,,,,
2021-08-22T20:01:40,2nd wave starting now!,,,,,
2021-08-22T21:00:48,,,,,,photos/photo_17@22-08-2021_21-00-48.jpg
2021-08-22T21:00:51,"Pump result : Another amazing pump with 150% gain potential and a massive amount of volume in the first few minutes ( Around 27 million $ ). There was a lot of waves during the pump which made it possible to make profits multiple times in the first 15 minutes. Although our previous pump had a bigger peak and lasted a lot longer, we can safely say that this pump was still great. Once again,  the amount of appreciation and feedback we are recieving from members is absolutely massive right now and our team is happy to know that many members managed to make a big amount of profit! We will be looking to replicate the massive result we had in the previous pump once again in our upcoming pump, expect much bigger results. Stay tuned for our next announcement!",,,,,
2021-09-02T12:29:58,"🛎Pump announcement!🛎

Hello everyone, the next official pump will be scheduled for :

Date : Sunday September 5
Time : 17:00 pm GMT
Exchange : Binance 
Advantage : Free for all 

The bull market is officially back which means it's time for big pumps once again. With our volumes averaging 40 to 80 million $ per pump and peaks reaching up to 450% we are ready to announce our next big pump. After the success of our previous pumps and hours of discussion with our team, we have decided to schedule our next pump in 8 days to make sure that we are fully prepared. On September 5 we will be pumping once again. Our main goal for this pump will be to make sure that every single member in our group makes a massive profit once again. We will also try reaching more than 100 million $ volume in the first few minutes with a very high % gain. We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance, we will take every opportunity we can get. We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for. With all the new measures that we are implementing, we can almost guarantee that this upcoming pump will be massive. 

We have 4 days to prepare for this pump, we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain. We are expecting hundreds of thousands of  people all across the world to attend this pump and possibly more than a million people across all social medias will be watching.  We will be giving out more information about our upcoming pump in the upcoming days, stay tuned!",,,,,
2021-09-03T17:05:05,2 days left until the big pump on Binance! Be prepared.,,,,,
2021-09-04T20:00:54,"The big day has arrived. 24 hours remaining until the biggest and most spectacular pump signal of all time! The target this time will be anywhere between 350% to 400% gains possibly even more if our volume can surpass the 70 million $ volume we did in the past. This pump will be as big or even bigger than our previous one. With the bull market being back and volumes being high, the odds of reaching 400% profit will be very high once again. We will do everything in our power to make sure we reach this target, if you have missed our previous pump, this is also the one you will not want to miss.  A massive pump is about to begin in only 24 hours, be prepared.",,,,,
2021-09-05T14:15:40,"5 hours and 45 minutes left until the biggest pump signal of all time! Everything is looking perfect for a massive pump today.

- Our target will be 400%+ profit on Binance! We will be using the Binance exchange to pump.
- We will be using the BTC pairing to pump, make sure you have BTC in your account to buy the coin.
- Hundreds of thousands of traders will be buying at once, make sure you buy early before outsiders do.
- If you plan to use your whole balance, you can buy using 75% of your balance initially at market price, use the remaining of your balance to place buy orders!
- When you buy the coin and it's time to sell, never sell on the buy supports! Instead sell slowly in parts as the price goes up. 
- Our pump will have many waves as our whales will actively be buying with our members to support the price, there will be a lot of possibilities to make profits many times during the pump!
- After buying, we highly suggest to place buy orders below the market price as the price moves up.
- Millions of traders worldwide will be watching and buying, we have put into place a few measures to spread the word out after our signal all over social media, we will attempt to make our pump last as long as possible.

This will be one of the biggest pump we have ever done and possibly our best pump to date, be ready!",,,,,
2021-09-05T16:00:04,"4 hours remaining until the big pump on Binance. The market is on fire today, expect a massive pump!",,,,,
2021-09-05T18:00:08,2 hours left until the big pump on Binance!,,,,,
2021-09-05T19:00:01,"1 hour left until the big pump! A massive pump is about to happen in only 60 minutes, be prepared.",,,,,
2021-09-05T19:30:31,30 minutes left!,,,,,
2021-09-05T19:44:52,15 minutes left!,,,,,
2021-09-05T19:54:45,"5 minutes left, the next message will be the coin to buy!",,,,,
2021-09-05T20:00:05,,1.0,binance,vib/btc,,photos/photo_18@05-09-2021_20-00-05.jpg
2021-09-05T20:00:05,"['The coin we have picked to pump today is :  ', {'type': 'hashtag', 'text': '#VIB'}, '\n\nVIB is looking perfect for a pump right now']",,,,,
2021-09-05T20:01:40,2nd wave starting now!,,,,,
2021-09-05T20:12:59,"Big wave coming now, be ready!",,,,,
2021-09-05T20:56:10,"['Pump result: Our volume this time was big once again with around 25 million $ traded in the first few minutes, however the pump did not go according to plan and like our previous pumps for a few reasons. As you may have noticed, our coins have gone unoticed before the pump the last 2 pumps in order to maximize the peak potential which has worked. Last week, we have successfully managed to pump ', {'type': 'hashtag', 'text': '#EZ'}, ' 300% and ', {'type': 'hashtag', 'text': '#NAS'}, ' more than 150% with the first wave lasting a good amount of time and multiple big waves and members making massive amounts of profits.  This time, there was activity before the announcement which is something we are trying to avoid and our team had to decide wether to postpone or do the pump. We have decided to do the pump which was unfortunately not the right decision as the first candle did not manage to hold up a good amount of time. We did however have a very strong second wave which peaked at 240  as our team decided to support the price back up for our members. \n\nAs we try to always achieve the best results and always try to provide the maximum amount of profits for our members we can guarantee that the coin will be given at the absolute bottom like ', {'type': 'hashtag', 'text': '#EZ'}, ' and that our team will **Guarantee** that we reach our 400% target by injecting a massive amount of BTC after all our members on the first 2 candles during the pump. Stay tunned for our next official announcement.']",,,,,
2021-09-05T20:58:04,,,,,,photos/photo_19@05-09-2021_20-58-04.jpg
2021-09-12T17:09:54,"[""🛎Pump announcement!🛎\n\nHello everyone, the next official pump will be scheduled for :\n\nDate : Sunday September 19\nTime : 17:00 pm GMT\nExchange : Binance \nAdvantage : Free for all \n\nThe bull market is officially back which means it's time for big pumps once again. With our volumes averaging 40 to 80 million $ per pump and peaks reaching up to 450% we are ready to announce our next big pump. After the previous pump and hours of discussion with our team, we have decided to schedule our next pump in 7 days to make sure that we are fully prepared. This upcoming Sunday on September 19 we will be pumping once again. Our main goal for this pump will be to make sure that every single member in our group makes a massive profit. We will also try reaching more than 100 million $ volume in the first few minutes with a very high % gain. We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance, we will take every opportunity we can get. We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for. With all the new measures that we are implementing, we can almost guarantee that this upcoming pump will be massive. \n\nWe have 7 days to prepare for this pump, we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain. We are expecting hundreds of thousands of  people all across the world to attend this pump and possibly more than a million people across all social medias will be watching. This pump will be massive like we did on "", {'type': 'hashtag', 'text': '#EZ'}, ' as our team will use a lot of funds to boost the price up to 400% for our members, stay tuned!']",,,,,
2021-09-16T18:14:42,3 days left until the big pump on Binance!,,,,,
2021-09-18T20:00:12,"The big day has arrived. 24 hours remaining until the biggest and most spectacular pump signal of all time! The target this time will be anywhere between 350% to 400% gains possibly even more if our volume can surpass the 70 million $ volume we did in the past. With the bull market being in full effect and volumes being high, the odds of reaching 400% profit will be very high once again. We will do everything in our power to make sure we reach this target, if you have missed our previous big successful pumps, this is also the one you will not want to miss.  A massive pump is about to begin in only 24 hours, be prepared.",,,,,
2021-09-19T14:01:57,"6 hours left until the biggest pump signal of all time! Everything is looking perfect for a massive pump today.

- Our target will be 400%+ profit on Binance! We will be using the Binance exchange to pump.
- We will be using the BTC pairing to pump, make sure you have BTC in your account to buy the coin.
- Hundreds of thousands of traders will be buying at once, make sure you buy early before outsiders do.
- If you plan to use your whole balance, you can buy using 75% of your balance initially at market price, use the remaining of your balance to place buy orders!
- When you buy the coin and it's time to sell, never sell on the buy supports! Instead sell slowly in parts as the price goes up. 
- Our pump will have many waves as our whales will actively be buying with our members to support the price, there will be a lot of possibilities to make profits many times during the pump!
- After buying, we highly suggest to place buy orders below the market price as the price moves up.
- Millions of traders worldwide will be watching and buying, we have put into place a few measures to spread the word out after our signal all over social media, we will attempt to make our pump last as long as possible.

This will be one of the biggest pump we have ever done and possibly our best pump to date, be ready!",,,,,
2021-09-19T16:01:13,4 hours left until the big pump on Binance!,,,,,
2021-09-19T18:00:02,"2 hours remaining until the big pump on Binance! This pump will be massive, be prepared.",,,,,
2021-09-19T19:00:08,"1 hour left until the big pump! A massive pump is about to happen in only 60 minutes, be prepared, this is the pump you will not want to miss.",,,,,
2021-09-19T19:29:57,30 minutes remaining.,,,,,
2021-09-19T19:46:14,15 minutes remaining!,,,,,
2021-09-19T19:55:07,"5 minutes left. The next message will be the coin to buy, this pump will possibly our biggest pump we have done to date!",,,,,
2021-09-19T20:00:11,,1.0,binance,fxs/btc,,photos/photo_20@19-09-2021_20-00-11.jpg
2021-09-19T20:00:11,"['The coin we have picked to pump today is :  ', {'type': 'hashtag', 'text': '#FXS'}, '\n\nFXS is looking perfect for a massive pump right now!']",,,,,
2021-09-19T21:12:29,"Pump result : One of the biggest volume pump we have ever done in terms of volume! We have managed to generate over 65 million $ in volume with both BTC and BUSD pairings combined which ranks this pump as the 2nd biggest pump we have done in the history of our organization! The pump managed to stay at a peak of 100% for 4 candles in a row as well which means all members that bought within the first 3 minutes made a good amount of profit. The amount of appreciation we are receiving right now is amazing and our team is happy to know that most members profited in this pump. Our next pump will be even bigger as we will try breaking the 100 million $ volume barrier that we have always been trying to achieve, stay tuned for our announcement!",,,,,
2021-09-19T21:23:31,"['Here is a replay of the first minute in our ', {'type': 'hashtag', 'text': '#FXS'}, ' pump']",,,,,
2021-09-19T21:23:36,,,,,,
2021-09-19T23:10:52,,,,,,
2021-09-23T17:46:14,"🛎Pump announcement!🛎

Hello everyone, the next official pump will be scheduled for :

Date : Sunday October 3
Time : 17:00 pm GMT
Exchange : Binance 
Advantage : Free for all 

The bull market is officially back which means it's time for big pumps once again. With our volumes averaging 40 to 80 million $ per pump and peaks reaching up to 450% we are ready to announce our next big pump. After the previous pump and hours of discussion with our team, we have decided to schedule our next pump in 10 days to make sure that we are fully prepared. This upcoming Sunday on October 10 we will be pumping once again. Our main goal for this pump will be to make sure that every single member in our group makes a massive profit. We will also try reaching more than 100 million $ volume in the first few minutes with a very high % gain. We are currently in a massive bull market and with our ability to keep creating the most powerful and biggest pumps on Binance, we will take every opportunity we can get. We welcome everyone to join us as we create the next big pump all traders and investors all over the world have been waiting for. With all the new measures that we are implementing, we can almost guarantee that this upcoming pump will be massive. 

We have 10 days to prepare for this massive pump, we are confident to say that this pump event will be the biggest one that we have done in the history of our group once again and will top our previous ones in terms of % gain. We are expecting hundreds of thousands of people all across the world to attend this pump and possibly more than a million people across all social medias will be watching. This pump will be massive as we will be trying to break the 100 million $ volume we have always tried to do, stay tuned!",,,,,
2021-09-26T17:35:59,7 days left until the big pump on Binance!,,,,,
2021-09-29T17:16:26,"['<', {'type': 'mention', 'text': '@890722365015732235'}, '>one\n4 days remaining until one of the biggest pump that ever happened on Binance!']",,,,,
2021-09-30T18:23:37,3 days left until the big pump on Binance!,,,,,
2021-10-02T20:00:03,"The big day has arrived. 24 hours remaining until the biggest and most spectacular pump signal of all time! The target this time will be anywhere between 350% to 400% gains possibly even more. We will be targeting 100 million $ volume. With the bull market being in full effect and volumes being high, the odds of reaching 400% profit will be very high once again. We will do everything in our power to make sure we reach this target, if you have missed our previous big successful pumps, this is also the one you will not want to miss.  A massive pump is about to begin in only 24 hours, be prepared.",,,,,
2021-10-03T14:00:04,"6 hours left until the biggest pump signal of all time! Everything is looking perfect for a massive pump today.

- Our target will be 400%+ profit on Binance! We will be using the Binance exchange to pump.
- We will be using the BTC pairing to pump, make sure you have BTC in your account to buy the coin.
- Hundreds of thousands of traders will be buying at once, make sure you buy early before outsiders do.
- If you plan to use your whole balance, you can buy using 75% of your balance initially at market price, use the remaining of your balance to place buy orders!
- When you buy the coin and it's time to sell, never sell on the buy supports! Instead sell slowly in parts as the price goes up. 
- Our pump will have many waves as our whales will actively be buying with our members to support the price, there will be a lot of possibilities to make profits many times during the pump!
- After buying, we highly suggest to place buy orders below the market price as the price moves up.
- Millions of traders worldwide will be watching and buying, we have put into place a few measures to spread the word out after our signal all over social media, we will attempt to make our pump last as long as possible.

This will be one of the biggest pump we have ever done and possibly our best pump to date, be ready!",,,,,
2021-10-03T16:09:43,"3 hours and 50 minutes left until the big pump on Binance! This pump will be massive, be prepared.",,,,,
2021-10-03T18:03:00,1 hour and 58 minutes left until the big pump on Binance! Be ready.,,,,,
2021-10-03T19:00:03,"1 hour left until the big pump! A massive pump is about to happen in only 60 minutes, be prepared, this is the pump you will not want to miss.",,,,,
2021-10-03T19:30:03,30 minutes left until the big the pump on Binance.,,,,,
2021-10-03T19:46:02,15 minutes left!,,,,,
2021-10-03T19:46:24,Telegram Trading News,,,,,
2021-10-03T19:47:50,The coin we have picked to pump today is   NXS,1.0,binance,nxs/btc,,
2021-10-03T19:48:36,12 minutes left until the pump on Binance!,,,,,
2021-10-03T19:48:55,Telegram Trading News,,,,,
2021-10-03T19:49:26,BUY EVX,,,,,
2021-10-03T19:49:46,Telegram Trading Signal Group,,,,,
2021-10-03T19:50:24,"['The coin we have picked to pump today is  ', {'type': 'cashtag', 'text': '$ILV'}]",,,,,
2021-10-03T19:50:26,ILV is looking perfect for a massive pump right now!,,,,,
2021-10-03T19:52:25,"8 minutes remaining until the pump, we apologize for the recent posts , our posting bot malfunctioned, be prepared.",,,,,
